domain	last_responding_IP	server_ip	block_level	crawler_block_type	traceroute_block_type	block_status_code	lri_country	srv_country	lri_location_category	lri_comparison	lri_distance	merged_hops	min_diff	ref_ip	cdn_str	final_label
nubiles-porn.com	110.93.252.190	46.182.108.7	HTTP	Blockpage	HTTP-TracerouteComplete	N/A	PK	NL	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	192.230.83.244	CDN_False	HTTP-Censorship
nfbusty.com	110.93.252.190	46.182.108.7	HTTP	Blockpage	HTTP-RST	N/A	PK	NL	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	192.230.83.244	CDN_False	HTTP-Censorship
grindr.com	110.93.252.190	52.203.9.14	HTTP	Blockpage	HTTP-RST	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	23.37.36.146	CDN_True	HTTP-Censorship
crucified-women.com	203.135.5.69	193.169.40.8	HTTP	Blockpage	HTTP-RST	N/A	PK	NL	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	167.86.100.201	CDN_False	HTTP-Censorship
rajwap.xyz	202.127.69.58	172.64.204.38	HTTP	RST	HTTP-TracerouteComplete	N/A	HK	US	ELSEWHERE	FROM_TEST	CLOSE_TO_SERVER	0	1	172.64.142.14	CDN_True	HTTP-Serverside-Blocking
sg-video.com	203.135.5.69	188.227.227.121	HTTP	Blockpage	HTTP-RST	N/A	PK	HU	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	167.86.100.201	CDN_False	HTTP-Censorship
heavy.com	203.135.5.69	192.0.66.32	HTTP	RST	HTTP-RST	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	167.86.100.201	CDN_False	HTTP-Censorship
nerdnudes.com	119.63.136.181	74.206.170.130	HTTP	RST	HTTP-PacketDrop	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	4	93.93.51.223	CDN_False	HTTP-Censorship
xxxteenporn.org	203.135.5.69	37.1.218.11	HTTP	RST	HTTP-TracerouteComplete	N/A	PK	DE	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	167.86.100.201	CDN_False	HTTP-Censorship
teenvideo.mobi	203.135.5.69	37.1.218.11	HTTP	Blockpage	HTTP-RST	N/A	PK	DE	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	167.86.100.201	CDN_False	HTTP-Censorship
guidechem.com	172.16.36.130	115.239.209.149	HTTP	NoResponse	HTTP-RST	N/A	ERR	CN	ERR	FROM_TEST	N/A	0	2	203.99.62.82	CDN_False	Inconclusive
feaweb.org	69.167.128.141	64.91.241.161	HTTP	Blockpage	HTTP-TracerouteComplete	503-OTHER	US	US	SAME_AS_SERVER	FROM_CONTROL	CLOSE_TO_SERVER	0	1	N/A	CDN_False	HTTP-Serverside-Blocking
bestmoviestv.com	45.79.12.1	198.58.118.167	HTTP	Blockpage	HTTP-PacketDrop	200-PARKINGCREW	ERR	US	ERR	FROM_TEST	N/A	0	1	198.58.118.167	CDN_False	Inconclusive
hellmoms.com	221.120.200.3	104.18.32.131	HTTP	Blockpage	HTTP-TracerouteComplete	520-OTHER	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	CLOSE_TO_SERVER	0	1	104.27.145.211	CDN_True	HTTP-Serverside-Blocking
maxim.com	203.135.5.69	151.101.194.98	HTTP	Blockpage	HTTP-RST	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	104.18.191.77	CDN_True	HTTP-Censorship
asscj.com	58.65.173.13	88.85.70.100	HTTP	RST	HTTP-PacketDrop	N/A	PK	NL	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	203.99.62.82	CDN_False	HTTP-Censorship
grandviewresearch.com	221.120.200.3	172.67.75.41	HTTP	Blockpage	HTTP-TracerouteComplete	403-OTHER:CLOUDFLARE_Security	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	CLOSE_TO_SERVER	0	1	104.27.145.211	CDN_True	HTTP-Serverside-Blocking
jdadvising.com	221.120.200.3	104.26.12.106	HTTP	Blockpage	HTTP-TracerouteComplete	503-OTHER:ABUSE_BLOCKED-BV	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	CLOSE_TO_SERVER	0	1	104.27.145.211	CDN_True	HTTP-Serverside-Blocking
c4porn.it	110.93.252.198	89.46.109.43	HTTP	Blockpage	HTTP-RST	N/A	PK	IT	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	2	93.93.51.223	CDN_False	HTTP-Censorship
kugocu.com	52.93.69.189	13.35.175.52	HTTP	Blockpage	HTTP-TracerouteComplete	404-OTHER	US	US	SAME_AS_SERVER	FROM_CONTROL	CLOSE_TO_SERVER	5	1	N/A	CDN_True	HTTP-Serverside-Blocking
marketreach.io	52.93.69.189	13.35.175.52	HTTP	Blockpage	HTTP-TracerouteComplete	403-AMAZON-CLOUDFRONT	US	US	SAME_AS_SERVER	FROM_CONTROL	CLOSE_TO_SERVER	5	1	N/A	CDN_True	HTTP-Serverside-Blocking
fojoc.com	52.93.69.189	13.35.175.52	HTTP	Blockpage	HTTP-TracerouteComplete	200-Empty-page	US	US	SAME_AS_SERVER	FROM_CONTROL	CLOSE_TO_SERVER	5	1	N/A	CDN_True	HTTP-Serverside-Blocking
freexxx.porn	203.135.5.69	67.22.43.3	HTTP	Blockpage	HTTP-TracerouteComplete	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	167.86.100.201	CDN_False	HTTP-Censorship
xxx-videosex.porn	203.135.5.69	67.22.43.3	HTTP	RST	HTTP-RST	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	167.86.100.201	CDN_False	HTTP-Censorship
slixa.com	221.120.200.3	172.67.5.222	HTTP	Blockpage	HTTP-TracerouteComplete	520-OTHER	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	CLOSE_TO_SERVER	0	1	104.27.145.211	CDN_True	HTTP-Serverside-Blocking
panashindia.com	72.21.222.222	52.52.147.80	HTTP	Blockpage	HTTP-TracerouteComplete	403-OTHER	US	US	SAME_AS_SERVER	FROM_CONTROL	CLOSE_TO_SERVER	6	1	N/A	CDN_True	HTTP-Serverside-Blocking
free3dadultgames.pro	72.21.222.222	103.224.212.221	HTTP	Blockpage	HTTP-PacketDrop	N/A	US	AU	ELSEWHERE	LRI_NOT_FOUND_ANYWHERE	N/A	N/A	-1	N/A	CDN_False	Inconclusive
chantelle.com	203.135.5.69	54.72.83.78	HTTP	Blockpage	HTTP-RST	N/A	PK	IE	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	104.18.191.77	CDN_True	HTTP-Censorship
turboporn.online	221.120.200.3	172.67.203.112	HTTP	Blockpage	HTTP-TracerouteComplete	520-OTHER	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	CLOSE_TO_SERVER	0	1	104.27.145.211	CDN_True	HTTP-Serverside-Blocking
ezzed.com	91.199.255.49	91.199.255.49	HTTP	RST	HTTP-TracerouteComplete	N/A	FR	FR	SAME_AS_SERVER	FROM_CONTROL	CLOSE_TO_SERVER	0	0	N/A	CDN_False	HTTP-Serverside-Blocking
privatecastings.com	110.93.252.190	173.239.49.222	HTTP	Blockpage	HTTP-RST	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	192.230.83.244	CDN_False	HTTP-Censorship
planefinder.net	221.120.200.3	104.20.143.19	HTTP	Blockpage	HTTP-TracerouteComplete	403-OTHER:ABUSE_BLOCKED-CAPTCHA	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	CLOSE_TO_SERVER	0	1	104.27.145.211	CDN_True	HTTP-Serverside-Blocking
renhadmasandbab.info	52.93.69.199	13.35.175.93	HTTP	Blockpage	HTTP-TracerouteComplete	204-OTHER	US	US	SAME_AS_SERVER	FROM_CONTROL	CLOSE_TO_SERVER	5	1	N/A	CDN_True	HTTP-Serverside-Blocking
operaserver.com	52.93.69.199	13.35.175.93	HTTP	Blockpage	HTTP-TracerouteComplete	403-AMAZON-CLOUDFRONT	US	US	SAME_AS_SERVER	FROM_CONTROL	CLOSE_TO_SERVER	5	1	N/A	CDN_True	HTTP-Serverside-Blocking
xxxindianvids.com	221.120.200.3	104.27.133.243	HTTP	Blockpage	HTTP-TracerouteComplete	520-OTHER	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	CLOSE_TO_SERVER	0	1	104.27.145.211	CDN_True	HTTP-Serverside-Blocking
big-boob-teens.com	110.93.252.172	104.31.8.158	HTTP	Blockpage	HTTP-TracerouteComplete	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	2	104.27.140.115	CDN_True	HTTP-Censorship
thefappening.so	110.93.252.172	104.31.8.158	HTTP	Blockpage	HTTP-RST	520-OTHER	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	2	104.27.140.115	CDN_True	HTTP-Censorship
friverface.com	52.95.67.176	15.206.102.167	HTTP	Blockpage	HTTP-TracerouteComplete	404-OTHER	US	US	SAME_AS_SERVER	FROM_TEST	CLOSE_TO_SERVER	5	1	3.6.118.31	CDN_True	HTTP-Serverside-Blocking
fortt-rade.com	52.95.67.176	15.206.102.167	HTTP	Blockpage	HTTP-TracerouteComplete	404-OTHER	US	US	SAME_AS_SERVER	FROM_TEST	CLOSE_TO_SERVER	5	1	3.6.118.31	CDN_True	HTTP-Serverside-Blocking
valrogrowth.com	52.95.67.176	15.206.102.167	HTTP	Blockpage	HTTP-TracerouteComplete	404-OTHER	US	US	SAME_AS_SERVER	FROM_TEST	CLOSE_TO_SERVER	5	1	3.6.118.31	CDN_True	HTTP-Serverside-Blocking
top-conttent.com	52.95.67.176	15.206.102.167	HTTP	Blockpage	HTTP-TracerouteComplete	404-OTHER	US	US	SAME_AS_SERVER	FROM_TEST	CLOSE_TO_SERVER	5	1	3.6.118.31	CDN_True	HTTP-Serverside-Blocking
remple-bagree.com	52.95.67.176	15.206.102.167	HTTP	Blockpage	HTTP-TracerouteComplete	404-OTHER	US	US	SAME_AS_SERVER	FROM_TEST	CLOSE_TO_SERVER	5	1	3.6.118.31	CDN_True	HTTP-Serverside-Blocking
desipornosex.com	221.120.200.3	172.67.221.116	HTTP	Blockpage	HTTP-TracerouteComplete	520-OTHER	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	CLOSE_TO_SERVER	0	1	104.27.145.211	CDN_True	HTTP-Serverside-Blocking
hotporntubes.com	203.135.5.69	206.54.184.11	HTTP	RST	HTTP-RST	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	167.86.100.201	CDN_False	HTTP-Censorship
mypornstarbook.net	110.93.252.146	64.6.97.219	HTTP	RST	HTTP-RST	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	2	93.93.51.223	CDN_False	HTTP-Censorship
pornmovies247.com	221.120.200.3	104.31.66.51	HTTP	Blockpage	HTTP-TracerouteComplete	520-OTHER	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	CLOSE_TO_SERVER	0	1	104.27.145.211	CDN_True	HTTP-Serverside-Blocking
xpornking.org	110.93.252.172	163.172.85.82	HTTP	Blockpage	HTTP-RST	N/A	PK	GB	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	2	93.93.51.223	CDN_False	HTTP-Censorship
classictrucks.xxx	110.93.252.190	116.203.29.187	HTTP	Blockpage	HTTP-TracerouteComplete	N/A	PK	IN	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	192.230.83.244	CDN_False	HTTP-Censorship
gruppocoin.xxx	110.93.252.190	116.203.29.187	HTTP	Blockpage	HTTP-RST	N/A	PK	IN	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	192.230.83.244	CDN_False	HTTP-Censorship
trademap.org	213.248.98.203	193.239.220.13	HTTP	Blockpage	HTTP-PacketDrop	503-OTHER	ERR	CH	ERR	FROM_TEST	N/A	0	6	193.239.220.13	CDN_False	Inconclusive
youvis.it	52.93.69.187	13.35.180.3	HTTP	Blockpage	HTTP-TracerouteComplete	404-OTHER	US	US	SAME_AS_SERVER	FROM_CONTROL	CLOSE_TO_SERVER	5	1	N/A	CDN_True	HTTP-Serverside-Blocking
shemalevids.org	221.120.200.3	104.27.167.91	HTTP	Blockpage	HTTP-TracerouteComplete	525-OTHER	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	CLOSE_TO_SERVER	0	1	104.27.145.211	CDN_True	HTTP-Serverside-Blocking
faapy.com	80.81.194.180	104.23.136.13	HTTP	RST	HTTP-TracerouteComplete	N/A	DE	US	ELSEWHERE	FROM_TEST	CLOSE_TO_SERVER	0	1	104.23.142.3	CDN_True	HTTP-Serverside-Blocking
athleta.com	62.115.121.253	23.78.48.91	HTTP	NoResponse	HTTP-TracerouteComplete	N/A	ERR	NL	ERR	FROM_TEST	CLOSE_TO_SERVER	1	1	23.78.59.203	CDN_True	HTTP-Serverside-Blocking
ofysex.com	110.93.252.146	172.64.173.2	HTTP	Blockpage	HTTP-RST	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	2	104.27.140.115	CDN_True	HTTP-Censorship
txxx.com	110.93.252.198	172.64.142.14	HTTP	Blockpage	HTTP-RST	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	2	104.27.140.115	CDN_True	HTTP-Censorship
flashtranny.com	203.135.5.69	66.254.114.11	HTTP	Blockpage	HTTP-RST	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	167.86.100.201	CDN_False	HTTP-Censorship
rule34.xxx	221.120.200.3	104.26.0.234	HTTP	Blockpage	HTTP-TracerouteComplete	520-OTHER	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	CLOSE_TO_SERVER	0	1	104.27.145.211	CDN_True	HTTP-Serverside-Blocking
toppornsites.com	110.93.252.172	104.31.11.166	HTTP	Blockpage	HTTP-TracerouteComplete	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	2	104.27.140.115	CDN_True	HTTP-Censorship
perverttube.com	110.93.252.172	104.31.11.166	HTTP	Blockpage	HTTP-RST	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	2	104.27.140.115	CDN_True	HTTP-Censorship
shameless.com	110.93.252.99	206.54.175.212	HTTP	RST	HTTP-PacketDrop	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	93.93.51.223	CDN_False	HTTP-Censorship
easports.com	23.210.50.151	23.56.185.189	HTTP	Blockpage	HTTP-TracerouteComplete	200-UNSUPPORTED_BROWSER	US	US	SAME_AS_SERVER	FROM_CONTROL	CLOSE_TO_SERVER	0	1	N/A	CDN_True	HTTP-Serverside-Blocking
teenporno.ooo	110.93.255.168	149.56.18.157	HTTP	Blockpage	HTTP-RST	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	192.230.83.244	CDN_False	HTTP-Censorship
co.com	110.93.255.168	173.192.76.171	HTTP	NoResponse	HTTP-PacketDrop	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	192.230.83.244	CDN_False	HTTP-Censorship
pkshop.pk	221.120.200.3	172.67.168.193	HTTP	Blockpage	HTTP-TracerouteComplete	403-OTHER	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	CLOSE_TO_SERVER	0	1	104.27.145.211	CDN_True	HTTP-Serverside-Blocking
zooyouporn.com	221.120.200.3	104.26.8.157	HTTP	Blockpage	HTTP-TracerouteComplete	520-OTHER	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	CLOSE_TO_SERVER	0	1	104.27.145.211	CDN_True	HTTP-Serverside-Blocking
gayguysfilm.com	203.135.5.69	216.18.168.120	HTTP	Blockpage	HTTP-TracerouteComplete	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	167.86.100.201	CDN_False	HTTP-Censorship
kingtwinks.com	203.135.5.69	216.18.168.120	HTTP	Blockpage	HTTP-TracerouteComplete	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	167.86.100.201	CDN_False	HTTP-Censorship
gayporn.fm	203.135.5.69	216.18.168.120	HTTP	Blockpage	HTTP-RST	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	167.86.100.201	CDN_False	HTTP-Censorship
xxxhunterspider.com	221.120.200.3	104.27.177.33	HTTP	Blockpage	HTTP-TracerouteComplete	520-OTHER	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	CLOSE_TO_SERVER	0	1	104.27.145.211	CDN_True	HTTP-Serverside-Blocking
adadsrv.com	52.93.135.181	54.191.21.199	HTTP	Blockpage	HTTP-TracerouteComplete	403-OTHER	US	US	SAME_AS_SERVER	LRI_NOT_FOUND_ANYWHERE	N/A	N/A	-1	N/A	CDN_True	Inconclusive
pixiv.net	203.135.5.69	210.140.131.219	HTTP	Blockpage	HTTP-RST	N/A	PK	JP	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	104.18.191.77	CDN_True	HTTP-Censorship
eroticax.org	110.93.252.146	104.31.14.162	HTTP	Blockpage	HTTP-RST	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	2	104.27.140.115	CDN_True	HTTP-Censorship
gifng.com	221.120.200.3	104.31.77.151	HTTP	Blockpage	HTTP-TracerouteComplete	521-OTHER	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	CLOSE_TO_SERVER	0	1	104.27.145.211	CDN_True	HTTP-Serverside-Blocking
porncomix.net	213.144.176.232	46.229.174.94	HTTP	RST	HTTP-PacketDrop	N/A	ERR	US	ERR	FROM_TEST	N/A	0	3	188.42.166.60	CDN_False	Inconclusive
gfpics.com	110.93.252.172	104.27.192.92	HTTP	Blockpage	HTTP-RST	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	2	104.27.140.115	CDN_True	HTTP-Censorship
best4xxx.org	110.93.255.168	54.36.111.94	HTTP	Blockpage	HTTP-RST	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	192.230.83.244	CDN_False	HTTP-Censorship
resume-resource.com	221.120.200.3	104.26.9.64	HTTP	Blockpage	HTTP-TracerouteComplete	403-OTHER:ABUSE_BLOCKED-CAPTCHA	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	CLOSE_TO_SERVER	0	1	104.27.145.211	CDN_True	HTTP-Serverside-Blocking
stripe.network	54.187.159.182	54.187.159.182	HTTP	Blockpage	HTTP-TracerouteComplete	200-Empty-page	US	US	SAME_AS_SERVER	LRI_NOT_FOUND_ANYWHERE	N/A	N/A	-1	N/A	CDN_True	Inconclusive
wickedwebcamsites.com	203.135.5.69	209.212.158.76	HTTP	Blockpage	HTTP-RST	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	167.86.100.201	CDN_False	HTTP-Censorship
e-hentai.org	221.120.200.3	104.20.27.25	HTTP	Blockpage	HTTP-TracerouteComplete	520-OTHER	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	CLOSE_TO_SERVER	0	1	104.27.145.211	CDN_True	HTTP-Serverside-Blocking
porndig.com	203.135.5.69	104.19.128.101	HTTP	Blockpage	HTTP-RST	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	104.18.191.77	CDN_True	HTTP-Censorship
sportslogos.in	221.120.200.3	104.31.66.111	HTTP	Blockpage	HTTP-TracerouteComplete	403-OTHER:CLOUDFLARE_Security	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	CLOSE_TO_SERVER	0	1	104.27.145.211	CDN_True	HTTP-Serverside-Blocking
lahoregirl.com	110.93.252.172	96.125.162.114	HTTP	Blockpage	HTTP-RST	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	2	93.93.51.223	CDN_False	HTTP-Censorship
youjizz.com	62.115.166.39	216.18.168.162	HTTP	RST	HTTP-TracerouteComplete	N/A	ERR	US	ERR	FROM_CONTROL	CLOSE_TO_SERVER	0	1	N/A	CDN_False	HTTP-Serverside-Blocking
buffed.de	221.120.200.3	104.22.58.253	HTTP	Blockpage	HTTP-TracerouteComplete	403-OTHER:ABUSE_BLOCKED-CAPTCHA	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	CLOSE_TO_SERVER	0	1	104.27.145.211	CDN_True	HTTP-Serverside-Blocking
pakistanporn.pro	110.93.252.146	62.233.65.104	HTTP	RST	HTTP-TracerouteComplete	N/A	PK	GB	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	2	93.93.51.223	CDN_False	HTTP-Censorship
blackgirlmovies.pro	110.93.252.146	62.233.65.104	HTTP	Blockpage	HTTP-RST	N/A	PK	GB	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	2	93.93.51.223	CDN_False	HTTP-Censorship
fastandslut.com	203.135.5.69	69.16.175.10	HTTP	Blockpage	HTTP-TracerouteComplete	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	104.18.191.77	CDN_True	HTTP-Censorship
funfuckdolls.com	203.135.5.69	69.16.175.10	HTTP	Blockpage	HTTP-RST	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	104.18.191.77	CDN_True	HTTP-Censorship
nudelive.com	203.135.5.69	104.23.141.18	HTTP	Blockpage	HTTP-RST	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	104.18.191.77	CDN_True	HTTP-Censorship
porngames.com	221.120.200.3	172.67.68.249	HTTP	Blockpage	HTTP-TracerouteComplete	525-OTHER	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	CLOSE_TO_SERVER	0	1	104.27.145.211	CDN_True	HTTP-Serverside-Blocking
acidcow.com	212.224.104.5	185.26.99.237	HTTP	Blockpage	HTTP-TracerouteComplete	N/A	DE	DE	SAME_AS_SERVER	FROM_TEST	CLOSE_TO_SERVER	0	1	185.26.99.237	CDN_False	HTTP-Serverside-Blocking
xvideosporns.me	221.120.200.3	104.24.101.236	HTTP	Blockpage	HTTP-TracerouteComplete	520-OTHER	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	CLOSE_TO_SERVER	0	1	104.27.145.211	CDN_True	HTTP-Serverside-Blocking
fotosdemujeres.com	110.93.252.190	3.216.121.17	HTTP	Blockpage	HTTP-RST	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	23.37.36.146	CDN_True	HTTP-Censorship
sancdn.net	172.16.36.130	216.127.41.28	HTTP	Blockpage	HTTP-PacketDrop	N/A	ERR	US	ERR	FROM_TEST	N/A	0	2	203.99.62.82	CDN_False	Inconclusive
very.co.uk	203.208.182.250	23.74.211.221	HTTP	Blockpage	HTTP-TracerouteComplete	403-AKAMAI	SG	US	ELSEWHERE	FROM_CONTROL	CLOSE_TO_SERVER	0	0	N/A	CDN_True	HTTP-Serverside-Blocking
khelplayrummy.com	52.95.65.149	3.7.201.126	HTTP	Blockpage	HTTP-TracerouteComplete	404-OTHER	US	US	SAME_AS_SERVER	LRI_NOT_FOUND_ANYWHERE	N/A	N/A	-1	N/A	CDN_True	Inconclusive
lahorebabes.com	110.93.252.172	162.241.172.46	HTTP	Blockpage	HTTP-TracerouteComplete	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	2	93.93.51.223	CDN_False	HTTP-Censorship
lhrescorts.com	110.93.252.172	162.241.172.46	HTTP	Blockpage	HTTP-RST	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	2	93.93.51.223	CDN_False	HTTP-Censorship
diyadvice.com	52.93.69.185	13.35.180.212	HTTP	Blockpage	HTTP-TracerouteComplete	404-OTHER	US	US	SAME_AS_SERVER	FROM_CONTROL	CLOSE_TO_SERVER	5	1	N/A	CDN_True	HTTP-Serverside-Blocking
juniqe.com	52.93.69.197	13.35.175.47	HTTP	Blockpage	HTTP-TracerouteComplete	403-OTHER	US	US	SAME_AS_SERVER	FROM_CONTROL	CLOSE_TO_SERVER	5	1	N/A	CDN_True	HTTP-Serverside-Blocking
premiumbeat.com	52.93.69.197	13.35.175.47	HTTP	Blockpage	HTTP-TracerouteComplete	200-UNSUPPORTED_BROWSER	US	US	SAME_AS_SERVER	FROM_CONTROL	CLOSE_TO_SERVER	5	1	N/A	CDN_True	HTTP-Serverside-Blocking
pornhat.com	62.115.34.2	185.240.30.2	HTTP	Blockpage	HTTP-TracerouteComplete	N/A	ERR	ERR	ERR	FROM_TEST	N/A	0	1	185.240.30.110	CDN_False	Inconclusive
mysexylily.com	203.135.5.69	66.115.130.92	HTTP	RST	HTTP-RST	N/A	PK	US	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	167.86.100.201	CDN_False	HTTP-Censorship
xxx.org	203.135.5.69	141.0.173.189	HTTP	Blockpage	HTTP-RST	N/A	PK	NL	IN_COUNTRY_OF_REQUEST	FROM_TEST	FAR_FROM_SERVER	0	3	167.86.100.201	CDN_False	HTTP-Censorship
eardepth-prisists.com	52.95.65.149	13.232.236.222	HTTP	Blockpage	HTTP-TracerouteComplete	404-OTHER	US	US	SAME_AS_SERVER	LRI_NOT_FOUND_ANYWHERE	N/A	N/A	-1	N/A	CDN_True	Inconclusive
exporder-patuility.com	52.95.65.149	13.232.236.222	HTTP	Blockpage	HTTP-TracerouteComplete	N/A	US	US	SAME_AS_SERVER	LRI_NOT_FOUND_ANYWHERE	N/A	N/A	-1	N/A	CDN_True	Inconclusive
effixtile-inceive.com	52.95.65.149	13.232.236.222	HTTP	Blockpage	HTTP-TracerouteComplete	404-OTHER	US	US	SAME_AS_SERVER	LRI_NOT_FOUND_ANYWHERE	N/A	N/A	-1	N/A	CDN_True	Inconclusive
shamshadmaker.com	69.167.128.159	72.52.179.174	HTTP	Blockpage	HTTP-TracerouteComplete	404-OTHER	US	US	SAME_AS_SERVER	FROM_CONTROL	CLOSE_TO_SERVER	0	1	N/A	CDN_False	HTTP-Serverside-Blocking
pydanny.com	69.167.128.159	72.52.179.174	HTTP	Blockpage	HTTP-TracerouteComplete	404-OTHER	US	US	SAME_AS_SERVER	FROM_CONTROL	CLOSE_TO_SERVER	0	1	N/A	CDN_False	HTTP-Serverside-Blocking
